employee_num,desk_id,desk_id_start_date,desk_id_end_date,termination_flag,promotion_flag
14158,276,2013-04-01,2014-05-04,0,1
25275,599,2013-04-01,2016-02-22,1,1
13993,422,2013-01-01,2016-01-04,1,0
20208,48,2013-04-02,2999-01-01,0,0
39730,1149,2013-04-02,2014-12-18,1,0
24714,320,2013-04-02,2014-12-28,1,0
35821,790,2013-04-06,2016-10-11,0,1
10644,735,2013-01-05,2015-03-21,0,1
7648,594,2013-04-06,2015-05-18,0,0
10750,930,2013-04-06,2017-11-22,0,0
35088,1007,2013-04-06,2016-12-28,0,0
5380,782,2013-04-08,2014-08-08,1,1
8139,732,2013-01-08,2017-04-09,0,0
30985,195,2013-01-08,2014-09-14,0,0
11939,1017,2013-04-08,2016-01-21,0,1
8832,1224,2013-04-11,2016-10-04,0,0
30833,1123,2013-04-11,2016-03-14,1,0
44314,439,2013-04-11,2015-12-08,1,0
9503,135,2013-04-11,2016-09-22,1,0
37920,822,2013-04-11,2015-06-16,0,1
28922,580,2013-04-13,2017-03-23,1,1
23312,1202,2013-04-14,2016-04-19,0,0
31007,509,2013-04-14,2017-02-21,1,0
43800,808,2013-04-14,2015-10-18,0,0
31579,1231,2013-04-14,2015-01-31,1,0
28291,1115,2013-04-17,2015-02-06,1,0
42371,118,2013-04-20,2015-01-07,1,0
31208,82,2013-04-20,2015-05-03,0,0
7992,991,2013-04-22,2015-05-14,0,0
16689,1018,2013-04-22,2014-06-13,0,0
24961,932,2013-04-23,2015-10-24,0,1
25279,94,2013-01-14,2015-08-31,0,0
32984,714,2013-01-20,2013-07-23,0,1
11243,956,2013-04-24,2017-09-03,1,1
37497,1225,2013-04-26,2014-07-20,1,1
44091,916,2013-04-27,2015-03-30,0,1
44754,974,2013-04-28,2018-02-02,1,0
27001,935,2013-04-28,2015-02-25,0,0
44933,1118,2013-04-29,2015-02-20,0,0
41470,1114,2013-04-29,2015-11-13,0,0
414,933,2013-04-30,2016-10-06,0,0
25779,1185,2013-05-01,2016-07-06,0,1
3323,723,2013-02-01,2015-01-18,0,1
3214,449,2013-05-04,2015-01-12,1,1
21047,424,2013-02-02,2016-09-19,1,0
19517,1127,2013-05-04,2013-08-04,0,1
27925,270,2013-02-04,2015-04-25,1,0
21852,1143,2013-05-04,2015-03-18,0,1
41636,799,2013-05-07,2014-07-13,0,1
7760,1086,2013-02-05,2015-04-08,0,0
39386,990,2013-05-07,2015-05-20,0,1
10557,79,2013-05-08,2017-09-18,0,1
23538,1063,2013-05-11,2016-06-28,0,1
27422,220,2013-02-07,2014-04-26,0,0
11945,914,2013-05-11,2017-01-29,0,1
3543,197,2013-05-12,2014-03-20,1,0
2630,1179,2013-05-13,2014-10-31,1,1
9761,737,2013-02-13,2015-06-06,0,1
12449,955,2013-05-15,2016-01-04,0,1
1044,1074,2013-05-19,2017-07-10,0,0
22042,1128,2013-05-19,2015-09-25,1,0
12304,281,2013-05-23,2015-03-31,1,0
16556,1212,2013-05-23,2015-12-29,0,0
25435,161,2013-05-28,2016-02-14,0,0
13967,50,2013-05-29,2014-10-17,0,0
27231,556,2013-05-29,2017-01-08,0,1
30294,619,2013-02-19,2016-02-06,0,0
43077,1197,2013-02-21,2016-01-07,1,1
13305,617,2013-02-24,2014-10-14,1,1
14091,1010,2013-06-03,2017-09-27,0,1
5255,655,2013-03-01,2014-09-15,1,0
43476,886,2013-03-04,2015-08-29,1,0
2674,1170,2013-06-04,2018-02-17,0,0
2756,624,2013-06-04,2017-07-06,1,0
40594,620,2013-06-04,2015-04-29,0,0
6690,885,2013-06-08,2014-11-06,1,0
30009,1232,2013-06-10,2016-11-02,0,1
41060,500,2013-06-10,2015-11-08,0,1
43877,552,2013-03-12,2017-07-07,0,0
2998,525,2013-03-14,2016-12-23,0,1
21960,1100,2013-06-13,2016-06-19,0,1
32335,828,2013-06-13,2014-04-09,1,0
9665,826,2013-06-13,2013-10-23,1,0
5945,316,2013-06-15,2014-10-03,1,0
3329,1023,2013-06-15,2016-05-06,1,0
22485,1125,2013-06-15,2014-03-03,1,1
1809,49,2013-06-16,2015-11-21,0,0
35499,1172,2013-06-18,2014-10-22,1,1
22062,1078,2013-06-19,2016-07-14,0,0
14187,1119,2013-06-19,2999-01-01,0,0
30196,611,2013-06-22,2014-02-15,1,0
1156,658,2013-03-23,2016-07-07,0,0
5273,906,2013-03-23,2017-12-26,0,0
42909,661,2013-03-25,2016-08-09,1,1
14986,22,2013-06-26,2015-01-24,0,0
24438,1228,2013-06-26,2016-05-07,0,1
37883,47,2013-06-28,2014-08-10,1,0
5518,38,2013-06-28,2015-04-28,1,0
28817,1139,2013-06-28,2016-07-15,0,1
34176,613,2013-03-29,2016-08-02,1,1
29482,392,2013-03-30,2016-08-22,0,0
44004,813,2013-06-29,2017-01-25,1,1
18184,407,2013-03-31,2016-01-04,1,1
8067,483,2013-04-02,2015-01-19,1,0
27549,45,2013-04-02,2016-04-18,0,0
22294,83,2013-07-04,2015-12-17,0,0
39260,125,2013-07-04,2014-07-06,0,0
40339,486,2013-04-04,2017-08-23,0,0
4170,384,2013-04-04,2999-01-01,1,0
41089,15,2013-04-06,2017-04-10,0,0
37692,591,2013-04-06,2014-12-04,0,0
26647,919,2013-07-06,2014-05-18,1,1
42265,103,2013-07-08,2017-06-02,1,0
9825,123,2013-07-08,2015-09-21,0,0
38387,581,2013-07-13,2018-11-25,1,1
29003,760,2013-04-10,2015-01-28,1,0
15402,425,2013-04-11,2016-05-05,0,1
34761,759,2013-04-11,2014-04-19,0,0
21179,433,2013-04-11,2013-06-19,1,0
26471,229,2013-04-14,2016-03-19,1,0
41524,506,2013-04-14,2014-08-28,0,0
9294,774,2013-07-14,2014-10-11,0,0
16957,777,2013-07-14,2015-08-22,1,0
9024,1164,2013-07-14,2014-05-25,0,0
40151,1169,2013-07-14,2016-12-29,0,0
33196,882,2013-04-19,2017-07-22,0,0
11586,1219,2013-07-18,2016-12-09,0,0
6204,1218,2013-07-18,2013-12-08,1,0
33606,322,2013-07-19,2015-01-30,0,1
9654,308,2013-07-19,2014-02-26,1,0
2735,1062,2013-07-20,2015-08-04,0,0
3420,1208,2013-07-20,2999-01-01,0,0
7504,7,2013-07-21,2016-02-03,0,1
22241,1183,2013-07-22,2015-09-14,1,1
20525,686,2013-04-20,2016-06-08,1,1
13282,653,2013-04-21,2017-03-11,0,0
35445,410,2013-04-22,2015-03-09,0,1
44145,265,2013-04-22,2999-01-01,0,0
15518,757,2013-04-23,2999-01-01,1,0
32984,722,2013-07-24,2015-10-24,1,0
35048,714,2013-07-24,2999-01-01,1,0
9781,926,2013-07-28,2015-12-29,0,0
37518,286,2013-07-29,2015-11-10,0,0
10211,291,2013-07-29,2016-02-26,1,0
41911,836,2013-07-30,2015-12-02,0,1
17398,490,2013-04-25,2016-08-30,0,0
40113,672,2013-04-29,2015-01-06,0,0
31868,223,2013-04-30,2015-08-16,0,0
27343,361,2013-07-30,2015-06-25,0,1
37582,1178,2013-07-31,2018-07-16,0,0
18431,1122,2013-07-31,2015-05-29,1,0
16343,1024,2013-08-01,2016-09-27,0,1
6087,783,2013-05-03,2015-05-22,1,1
9433,307,2013-05-03,2018-09-09,0,0
9748,69,2013-08-02,2017-05-02,0,1
42215,997,2013-08-02,2016-05-03,0,1
26407,678,2013-05-04,2999-01-01,1,0
3283,940,2013-08-04,2016-02-06,1,0
19913,1003,2013-08-04,2018-06-25,0,0
19517,1136,2013-08-05,2015-11-20,0,0
95,1127,2013-08-05,2016-07-14,0,0
17437,427,2013-08-06,2016-06-23,0,0
39814,643,2013-08-09,2017-04-19,1,1
24150,106,2013-05-10,2014-09-27,0,0
11077,992,2013-08-10,2015-08-25,0,1
8192,143,2013-08-10,2016-06-21,0,0
31694,792,2013-08-13,2015-04-27,0,1
35755,91,2013-05-12,2016-01-21,0,0
2598,327,2013-08-14,2014-12-18,0,0
9891,968,2013-08-14,2015-02-02,1,0
39363,631,2013-05-17,2016-04-19,0,0
9330,922,2013-08-14,2014-12-29,1,1
37684,649,2013-08-15,2015-04-08,0,1
23067,674,2013-08-16,2016-01-17,1,0
20135,669,2013-08-16,2014-04-25,0,0
40360,1044,2013-08-17,2017-02-19,0,0
41719,225,2013-08-18,2016-02-16,0,1
3104,781,2013-05-18,2014-11-04,0,0
11044,435,2013-05-20,2015-04-03,0,0
19470,1152,2013-08-18,2014-01-08,1,0
19326,295,2013-08-18,2015-10-15,1,0
42120,43,2013-08-20,2016-02-02,1,0
14489,16,2013-08-20,2017-10-28,1,0
6959,1221,2013-08-21,2014-04-30,0,1
37954,389,2013-05-21,2015-12-10,0,0
38896,665,2013-05-22,2014-02-21,1,0
10103,1117,2013-08-22,2014-09-18,1,0
36152,817,2013-08-22,2016-01-07,0,0
23931,75,2013-08-24,2015-01-10,0,1
11913,755,2013-08-26,2016-02-15,0,1
12657,546,2013-05-24,2016-02-27,0,0
15158,727,2013-08-27,2015-08-24,1,1
26570,335,2013-08-31,2016-01-03,0,0
15468,336,2013-08-31,2014-12-25,1,0
8929,1199,2013-08-31,2015-01-23,0,1
21981,899,2013-05-30,2018-03-08,1,1
22094,1079,2013-09-02,2015-09-05,0,0
42991,359,2013-09-05,2015-12-12,0,0
37397,1171,2013-09-05,2017-02-19,0,0
21720,76,2013-09-07,2016-06-12,1,1
32787,811,2013-09-07,2014-12-25,0,1
25319,604,2013-06-03,2013-12-09,0,0
27953,1095,2013-06-03,2018-08-01,1,0
38867,883,2013-06-08,2014-11-26,0,0
8076,127,2013-09-08,2016-06-02,0,1
4057,129,2013-09-08,2015-02-20,0,1
37091,301,2013-09-08,2016-10-11,1,0
28905,1002,2013-09-08,2999-01-01,1,0
10000,1104,2013-09-10,2999-01-01,1,1
42653,554,2013-09-10,2018-11-12,0,1
9126,929,2013-09-11,2015-12-31,0,1
8890,526,2013-09-12,2015-05-14,0,0
21916,568,2013-09-12,2015-07-01,0,1
22966,74,2013-09-14,2014-05-27,0,0
1866,120,2013-09-14,2017-02-18,0,0
13591,339,2013-09-14,2014-06-28,0,1
20426,748,2013-06-15,2999-01-01,0,1
27505,682,2013-06-16,2999-01-01,0,0
38984,851,2013-06-16,2016-04-30,0,0
44674,820,2013-09-16,2018-05-04,0,0
15650,1105,2013-09-16,2015-06-07,1,0
10821,397,2013-09-20,2017-11-28,1,1
11174,433,2013-06-20,2016-04-20,1,0
10214,762,2013-06-21,2015-05-30,1,0
29543,615,2013-06-22,2015-03-03,0,0
10507,1093,2013-06-22,2016-10-19,1,0
14729,353,2013-09-21,2015-04-17,1,1
38552,832,2013-06-23,2999-01-01,0,0
16625,706,2013-06-23,2015-01-18,0,0
17110,378,2013-09-22,2014-02-26,1,0
5275,521,2013-09-26,2015-01-04,0,0
42390,524,2013-09-26,2015-05-27,0,0
42487,1060,2013-09-30,2016-05-08,1,0
35677,1116,2013-10-02,2015-11-14,0,1
20635,306,2013-06-24,2015-12-05,0,1
43086,413,2013-06-28,2015-12-22,1,1
22827,1144,2013-10-03,2017-02-25,1,0
16945,366,2013-10-03,2015-08-16,0,1
33113,464,2013-07-04,2015-08-02,1,1
26802,579,2013-10-05,2016-07-31,0,1
16886,910,2013-10-06,2015-09-29,1,1
33464,670,2013-10-06,2017-03-21,1,1
17069,1015,2013-10-07,2014-02-26,0,0
7954,975,2013-10-07,2013-12-12,1,0
2788,1167,2013-10-12,2017-10-10,0,0
42984,857,2013-10-13,2015-02-24,0,0
34037,1080,2013-10-15,2015-11-11,0,0
7833,1129,2013-10-15,2015-07-21,0,0
31019,189,2013-10-16,2016-01-06,0,0
7425,703,2013-10-17,2014-05-31,1,0
37296,704,2013-10-17,2016-07-31,0,0
19390,310,2013-10-18,2015-09-01,0,0
27624,312,2013-10-18,2018-01-21,0,0
19330,9,2013-10-18,2014-10-04,0,1
22462,512,2013-10-21,2016-12-20,0,1
32004,1066,2013-07-11,2016-12-11,0,1
31429,904,2013-07-16,2017-08-04,1,1
17746,468,2013-07-19,2015-02-16,0,1
9949,780,2013-07-21,2015-07-18,1,1
42063,666,2013-10-26,2014-10-12,0,1
5320,640,2013-07-24,2015-06-25,0,1
7027,535,2013-07-25,2016-01-25,0,1
35785,1028,2013-10-28,2017-05-14,0,0
34939,993,2013-10-28,2999-01-01,0,0
27772,588,2013-10-29,2015-10-15,0,1
21202,852,2013-10-29,2014-08-12,0,1
44915,226,2013-10-29,2015-01-13,0,0
34962,128,2013-10-31,2015-01-03,1,0
36068,961,2013-10-31,2014-12-07,0,1
31221,931,2013-08-01,2015-05-31,1,1
10842,429,2013-08-02,2018-02-03,0,0
26975,1190,2013-08-02,2016-02-16,1,0
31629,551,2013-11-02,2017-05-28,1,0
5894,549,2013-11-02,2014-04-25,1,0
11809,387,2013-08-03,2015-09-20,1,0
25087,764,2013-08-03,2015-02-20,0,0
44092,534,2013-08-03,2013-11-27,1,0
32698,618,2013-08-04,2017-07-17,1,1
35900,626,2013-08-06,2999-01-01,0,0
18579,421,2013-08-06,2016-12-20,0,0
6495,583,2013-11-05,2016-06-15,1,1
24592,1073,2013-11-06,2014-12-20,0,0
8102,461,2013-11-07,2016-02-06,0,0
30856,460,2013-11-07,2015-06-29,0,0
3186,826,2013-11-08,2017-03-23,0,0
38626,827,2013-11-08,2017-08-21,0,0
21590,903,2013-11-10,2018-05-22,0,1
6544,278,2013-11-10,2015-03-19,0,0
30559,807,2013-11-10,2014-07-24,0,0
28536,954,2013-11-12,2016-01-28,0,1
904,179,2013-11-12,2015-02-02,0,0
41176,358,2013-11-12,2014-06-07,1,0
44742,347,2013-11-12,2017-07-08,0,0
30542,1083,2013-11-15,2017-05-14,0,0
17540,165,2013-11-15,2014-06-30,0,1
24297,1176,2013-11-16,2016-06-28,0,0
36816,1173,2013-11-16,2999-01-01,0,0
2959,1009,2013-11-17,2015-05-08,0,0
8565,964,2013-11-17,2015-06-26,0,0
41797,159,2013-11-18,2014-06-05,0,0
6857,102,2013-11-18,2015-03-09,0,0
44453,437,2013-11-23,2015-12-05,0,0
16838,787,2013-11-23,2017-09-15,0,0
41349,791,2013-11-23,2017-10-18,0,0
8474,600,2013-11-25,2016-02-08,0,1
27287,767,2013-08-16,2016-12-17,0,0
4941,657,2013-08-18,2016-01-20,1,0
24726,794,2013-08-20,2017-06-23,1,1
39732,744,2013-08-24,2016-05-10,0,0
4658,495,2013-08-28,2014-06-04,0,0
23616,134,2013-11-28,2017-03-23,0,0
22492,311,2013-11-28,2014-09-25,0,0
13943,837,2013-11-28,2017-10-16,0,0
19646,752,2013-09-01,2016-11-05,0,1
12960,938,2013-11-30,2015-07-12,0,1
27259,1096,2013-12-02,2999-01-01,1,1
804,73,2013-12-02,2017-09-01,0,1
23284,973,2013-12-04,2016-11-11,0,0
35427,976,2013-12-04,2016-09-15,1,0
38554,1195,2013-12-07,2015-01-24,1,0
29867,1065,2013-12-07,2014-12-30,0,0
12938,1064,2013-12-09,2018-03-09,0,1
31669,482,2013-09-05,2018-04-05,0,0
409,654,2013-09-07,2015-10-02,0,0
6266,23,2013-09-09,2015-10-25,1,1
36943,687,2013-09-09,2015-04-16,1,0
25319,604,2013-12-10,2014-05-16,1,1
20277,862,2013-12-11,2016-03-17,1,1
25150,411,2013-12-12,2018-06-05,1,1
6635,354,2013-12-13,2015-10-19,0,0
2251,290,2013-12-13,2015-12-03,1,0
26675,847,2013-12-14,2016-09-04,0,0
2834,216,2013-12-14,2016-09-03,0,0
14626,907,2013-12-15,2016-03-04,1,1
15960,778,2013-09-15,2018-08-09,1,1
14070,596,2013-12-18,2999-01-01,0,1
14332,499,2013-09-18,2016-09-09,1,0
12624,849,2013-12-19,2015-04-18,0,0
33401,1147,2013-12-19,2018-11-19,0,0
42105,890,2013-12-21,2999-01-01,0,0
10374,864,2013-12-21,2014-12-22,1,0
5942,1218,2014-01-02,2014-10-19,0,0
43313,267,2014-01-02,2018-06-28,0,0
19038,571,2014-01-04,2015-10-25,1,1
25147,377,2013-09-22,2016-04-18,0,0
14724,438,2013-09-22,2015-01-23,0,0
12802,360,2013-09-23,2016-01-31,1,0
26089,1217,2013-09-25,2014-09-03,0,0
28240,14,2013-10-02,2015-01-28,1,1
19032,1220,2013-10-03,2015-11-05,1,0
42131,92,2013-10-06,2017-03-26,0,0
11093,848,2014-01-05,2016-11-03,1,0
31735,245,2014-01-05,2999-01-01,0,0
20347,444,2014-01-06,2015-08-21,0,0
25320,446,2014-01-06,2017-03-09,1,0
31463,970,2014-01-07,2018-05-27,1,0
16797,969,2014-01-07,2014-05-29,1,0
25566,142,2014-01-10,2999-01-01,0,0
1608,180,2014-01-10,2016-05-21,0,0
6749,489,2014-01-10,2016-04-05,0,1
19131,193,2013-10-10,2016-12-24,0,0
43570,474,2013-10-10,2999-01-01,0,0
44377,982,2013-10-12,2014-08-02,1,0
24797,872,2013-10-13,2016-01-30,0,0
14708,372,2014-01-11,2015-03-11,0,0
25641,368,2014-01-11,2014-09-20,1,0
20789,1207,2014-01-12,2018-05-25,1,0
7724,1058,2014-01-12,2999-01-01,0,0
7034,141,2014-01-12,2018-03-04,0,0
35131,987,2014-01-13,2016-01-14,1,0
13568,589,2014-01-14,2016-06-17,1,1
44716,746,2013-10-14,2018-06-29,0,0
3060,80,2014-01-15,2014-08-26,1,1
11370,798,2014-01-15,2016-11-02,1,0
5022,795,2014-01-15,2017-05-03,0,0
33491,797,2014-01-16,2015-06-19,0,1
3901,13,2013-10-17,2016-05-31,0,0
23172,868,2014-01-17,2014-08-10,0,1
7587,373,2014-01-17,2017-10-18,1,1
43735,629,2013-10-19,2016-04-08,0,0
18002,176,2013-10-21,2014-12-01,1,1
43882,191,2014-01-21,2015-10-29,0,0
8753,205,2014-01-21,2016-02-17,1,0
24889,1131,2014-01-22,2014-10-21,0,1
36279,623,2014-01-23,2015-08-02,0,1
6216,537,2013-10-26,2015-08-07,1,0
39495,107,2013-10-26,2018-10-20,1,0
32539,1036,2014-01-25,2018-08-16,0,0
26919,1042,2014-01-25,2016-03-25,1,0
21094,58,2014-01-27,2017-06-16,0,0
15604,609,2014-01-28,2016-02-27,1,1
3478,1137,2013-10-27,2015-07-22,1,0
3689,406,2014-01-30,2015-05-12,0,1
16051,1203,2014-02-01,2018-05-24,0,1
15331,405,2013-11-01,2018-06-12,0,1
40519,2,2013-11-03,2018-01-11,1,0
37585,749,2014-02-02,2015-12-10,0,1
20157,947,2014-02-03,2018-08-22,0,1
6217,577,2014-02-03,2015-03-19,0,0
22542,570,2014-02-03,2016-01-14,0,0
20482,98,2014-02-05,2015-10-30,0,0
36801,874,2014-02-06,2015-10-18,0,0
13009,343,2014-02-06,2015-01-18,0,1
30563,1209,2013-11-05,2016-05-14,0,1
14948,211,2014-02-06,2999-01-01,0,1
23706,466,2013-11-10,2016-10-03,0,0
2897,484,2013-11-11,2016-05-31,1,1
24527,928,2014-02-10,2016-10-18,0,0
17897,981,2014-02-10,2016-11-02,0,0
3510,690,2014-02-15,2014-09-20,0,1
26587,55,2013-11-12,2016-12-28,0,0
24322,633,2013-11-15,2016-10-07,0,0
2799,1032,2013-11-15,2016-11-29,0,0
1670,946,2014-02-16,2015-03-12,1,1
41393,408,2014-02-17,2017-02-26,1,1
5213,510,2013-11-18,2014-10-28,1,0
39694,960,2013-11-20,2015-08-14,0,0
2103,78,2014-02-20,2016-04-07,0,0
44073,19,2014-02-25,2015-04-08,1,0
3563,1152,2014-02-26,2015-12-20,1,0
8143,219,2014-02-26,2015-02-25,0,0
17069,1015,2014-02-27,2015-07-31,0,1
35318,731,2013-11-22,2016-08-31,1,0
11439,428,2013-11-23,2015-11-11,0,0
22281,139,2013-11-28,2016-07-20,1,0
38707,547,2013-11-28,2015-12-27,1,1
3846,534,2013-11-28,2999-01-01,0,0
22629,642,2014-02-28,2014-08-07,1,1
37243,178,2014-02-28,2016-09-01,1,0
23257,93,2014-02-28,2015-09-19,0,0
37658,88,2014-03-03,2018-06-09,1,0
40050,184,2014-03-03,2014-06-22,0,0
21430,308,2014-03-04,2016-05-13,1,0
19176,279,2014-03-04,2018-10-17,0,0
36822,240,2014-03-04,2018-02-24,0,0
15318,68,2014-03-05,2015-02-16,1,0
11491,709,2014-03-05,2016-02-13,0,1
22390,740,2013-12-02,2999-01-01,1,0
17393,379,2014-03-05,2017-08-04,1,0
14920,42,2014-03-06,2014-08-08,1,1
36404,328,2014-03-06,2015-03-12,1,0
41783,597,2014-03-07,2017-10-02,0,1
37320,736,2013-12-06,2016-01-20,0,1
39389,81,2013-12-07,2014-09-06,1,1
30288,266,2014-03-13,2016-05-06,0,1
36966,700,2013-12-11,2015-12-15,0,0
39450,776,2013-12-11,2015-12-15,0,0
17238,975,2013-12-13,2016-08-09,0,0
7614,738,2013-12-14,2014-05-21,0,0
24914,271,2014-03-18,2015-01-11,1,1
5382,396,2013-12-15,2014-06-01,1,0
28423,24,2013-12-16,2015-12-01,0,1
35950,636,2014-03-20,2016-10-25,0,0
1428,634,2014-03-20,2018-03-24,0,0
1875,197,2014-03-22,2016-05-11,1,0
8653,895,2014-03-23,2015-08-26,0,0
21282,326,2014-03-23,2017-02-18,0,0
36589,730,2014-03-24,2018-07-15,0,1
10277,1175,2014-03-27,2999-01-01,0,0
12405,207,2014-03-27,2017-01-10,0,0
33234,1227,2014-03-28,2016-01-22,0,1
16382,35,2013-12-27,2015-12-09,1,1
32157,959,2013-12-28,2016-06-27,0,0
33397,805,2013-12-28,2014-10-21,0,0
37636,879,2013-12-28,2014-09-30,1,0
5896,221,2014-04-02,2018-09-27,1,0
34414,800,2014-04-02,2015-04-14,0,0
15100,1029,2014-04-04,2015-01-14,0,0
15853,1071,2014-04-04,2015-05-20,1,0
11474,170,2014-04-06,2016-01-14,0,0
32292,621,2014-04-08,2015-03-02,1,1
22445,1133,2013-12-31,2016-02-16,0,0
43298,1022,2014-01-03,2999-01-01,0,1
31753,470,2014-01-05,2015-08-09,0,1
23123,1230,2014-01-07,2017-04-24,0,1
20975,741,2014-04-11,2016-01-03,0,1
18916,639,2014-01-12,2017-07-09,1,1
17967,391,2014-04-13,2018-08-27,0,1
5491,989,2014-01-13,2999-01-01,0,0
27534,1223,2014-04-14,2999-01-01,0,1
21279,150,2014-04-15,2999-01-01,0,0
28822,172,2014-04-15,2015-07-15,1,0
16541,258,2014-04-16,2017-03-27,0,0
13749,232,2014-04-16,2016-03-29,0,0
3039,154,2014-04-18,2999-01-01,0,0
28783,187,2014-04-18,2999-01-01,0,0
28153,441,2014-04-20,2018-03-04,1,1
9105,462,2014-01-15,2016-11-14,1,0
31655,952,2014-01-16,2014-05-25,1,0
34761,759,2014-04-20,2015-02-22,1,1
22936,745,2014-04-20,2017-10-02,0,1
32681,420,2014-04-21,2017-05-27,0,1
36165,442,2014-04-23,2016-03-29,0,1
18757,1001,2014-04-23,2016-01-14,1,0
21249,1120,2014-04-23,2015-07-21,0,0
19070,32,2014-04-26,2016-07-22,1,0
20135,665,2014-04-26,2014-12-13,0,0
27422,1154,2014-04-27,2014-12-08,0,0
8532,110,2014-04-28,2016-05-05,0,0
39910,166,2014-04-30,2999-01-01,1,0
6959,303,2014-05-01,2014-12-15,1,0
528,1221,2014-05-01,2999-01-01,1,0
23386,302,2014-05-04,2016-09-17,0,0
26281,835,2014-05-04,2015-06-04,0,0
14158,220,2014-05-05,2016-03-05,1,0
17222,1188,2014-05-06,2016-09-25,0,0
32396,1177,2014-05-06,2015-07-30,1,0
9817,498,2014-01-27,2015-05-26,1,1
37668,527,2014-01-30,2015-05-02,1,0
35156,696,2014-02-04,2017-03-23,1,1
30816,875,2014-02-06,2016-03-31,1,0
28365,856,2014-05-09,2015-02-27,1,1
11053,472,2014-02-08,2017-06-01,1,0
22256,564,2014-05-11,2016-01-01,1,1
9550,432,2014-02-09,2016-07-31,0,1
44548,828,2014-05-14,2018-10-05,0,0
44655,1162,2014-05-14,2016-03-05,0,0
9910,1180,2014-05-17,2016-10-31,0,0
39079,27,2014-05-17,2999-01-01,0,0
17465,582,2014-02-15,2017-11-17,0,0
6985,611,2014-02-16,2015-01-26,0,0
26605,285,2014-05-18,2016-08-23,1,1
610,734,2014-05-20,2016-04-26,0,1
10660,733,2014-05-20,2016-10-21,1,1
29984,995,2014-05-22,2015-10-31,0,0
35830,487,2014-05-22,2015-05-16,1,1
7614,738,2014-05-22,2015-05-15,1,1
40773,152,2014-05-23,2016-07-23,1,0
17148,1109,2014-05-24,2017-12-22,0,1
9024,814,2014-05-26,2016-06-13,0,0
17112,1164,2014-05-26,2017-01-30,0,0
16441,880,2014-05-27,2999-01-01,0,1
34967,517,2014-02-25,2017-01-27,0,0
2052,276,2014-05-27,2018-01-16,1,0
35797,264,2014-05-27,2016-08-16,0,0
43754,404,2014-05-29,2016-03-25,1,1
24375,378,2014-02-27,2017-11-27,1,0
656,371,2014-05-29,2016-06-02,1,1
8919,1012,2014-02-28,2016-11-07,1,1
25015,1050,2014-05-30,2016-04-12,0,1
40329,511,2014-03-01,2015-05-13,0,0
37199,1099,2014-06-02,2018-01-07,0,1
33692,1035,2014-03-02,2018-07-28,1,0
9968,8,2014-03-03,2016-01-23,0,1
8920,1125,2014-03-04,2014-09-30,1,0
36079,396,2014-06-03,2015-06-30,0,0
35963,1112,2014-06-05,2017-02-25,0,1
11229,149,2014-03-05,2016-08-26,0,0
11173,381,2014-03-05,2015-04-13,0,0
26141,173,2014-03-06,2016-05-17,1,0
8054,1072,2014-06-05,2015-04-21,1,0
4658,495,2014-06-05,2016-07-13,1,1
27353,718,2014-03-07,2016-06-24,0,0
41797,59,2014-06-06,2014-10-19,0,0
1862,61,2014-03-10,2018-05-09,0,1
20377,18,2014-06-08,2016-12-22,0,0
12888,34,2014-06-08,2017-06-16,1,0
8972,358,2014-06-10,2017-02-05,0,0
25894,317,2014-06-10,2999-01-01,0,0
5189,159,2014-06-11,2017-02-26,1,0
11282,89,2014-06-11,2015-02-17,1,0
38467,919,2014-06-12,2016-12-08,1,0
23468,912,2014-06-12,2018-09-26,0,0
41455,1192,2014-06-14,2018-06-03,1,0
16689,1018,2014-06-14,2015-07-30,0,1
29896,325,2014-06-15,2015-06-01,0,0
16998,242,2014-06-15,2014-08-20,0,0
28975,329,2014-06-18,2018-06-15,0,0
25283,254,2014-06-18,2017-10-11,0,0
33569,598,2014-03-19,2999-01-01,0,1
7439,773,2014-03-20,2016-10-17,0,1
2541,463,2014-03-21,2017-10-11,0,0
19095,201,2014-03-22,2017-02-19,1,0
40050,168,2014-06-23,2018-02-10,1,0
6129,703,2014-06-24,2999-01-01,1,0
13971,707,2014-06-24,2016-06-19,0,0
20326,659,2014-03-25,2015-09-28,0,0
13591,339,2014-06-29,2016-04-15,1,1
14284,685,2014-06-30,2015-05-08,1,0
25196,684,2014-06-30,2017-11-14,0,0
25886,969,2014-07-01,2016-03-25,0,0
4432,977,2014-07-01,2015-04-28,1,0
17540,174,2014-07-01,2999-01-01,0,0
28988,1098,2014-07-04,2018-11-05,0,1
3353,689,2014-07-05,2014-11-21,1,1
21419,165,2014-07-06,2017-09-06,0,0
39260,137,2014-07-07,2016-02-23,0,0
240,11,2014-07-07,2015-12-21,1,1
3098,660,2014-07-08,2015-12-12,0,1
16465,1043,2014-07-08,2016-03-10,0,1
37204,871,2014-07-11,2017-01-12,0,0
23761,125,2014-07-12,2016-10-09,0,0
41636,799,2014-07-14,2999-01-01,1,1
19519,713,2014-04-10,2018-09-26,0,1
15126,1061,2014-04-10,2999-01-01,0,1
2182,712,2014-04-12,2014-10-20,0,1
31986,1090,2014-07-22,2015-10-18,1,0
22797,1216,2014-07-22,2015-05-01,1,0
35667,412,2014-07-24,2999-01-01,0,0
25806,415,2014-07-24,2016-12-13,1,0
19132,231,2014-07-25,2016-02-01,0,1
