employee_num,year,perf_review_score
12379,2012,3
12379,2013,3
12379,2014,3
12379,2015,3
12379,2016,3
12379,2017,3
16441,2010,5
16441,2011,5
16441,2012,5
16441,2013,4
16441,2014,3
16441,2015,4
16441,2016,3
16441,2017,3
26782,2010,3
26782,2011,4
26782,2012,3
26782,2013,4
3039,2010,3
3039,2011,3
3039,2012,4
3039,2013,3
3039,2014,3
3039,2015,3
3039,2016,3
3039,2017,4
43033,2010,3
43033,2011,5
42924,2010,3
42924,2011,4
42924,2012,4
3283,2010,5
3283,2011,3
3283,2012,3
3283,2013,3
3283,2014,3
32905,2010,3
32905,2011,3
32905,2012,3
32905,2013,4
32905,2014,4
32905,2015,3
32905,2016,4
32905,2017,3
3402,2010,3
3402,2011,4
3402,2012,4
37320,2010,3
37320,2011,4
37320,2012,3
37320,2013,3
37320,2014,4
37320,2015,3
14408,2010,3
14408,2011,3
14408,2012,1
14408,2013,4
14408,2014,5
14408,2015,5
11445,2010,4
11445,2011,3
11445,2012,4
11445,2013,3
17307,2010,3
17307,2011,5
17307,2012,3
4904,2010,4
4904,2011,5
4904,2012,4
4904,2013,3
4904,2014,2
4904,2015,1
4904,2016,3
4904,2017,4
21202,2010,4
21202,2011,3
21202,2012,3
21202,2013,3
21202,2014,4
21202,2015,3
21202,2016,3
16955,2010,3
14986,2011,3
14986,2012,2
14986,2013,2
14986,2014,4
14986,2015,3
14986,2016,3
14986,2017,5
41884,2011,3
41884,2012,4
41884,2013,3
41884,2014,3
41884,2015,4
41884,2016,4
41884,2017,5
40804,2010,3
33512,2010,3
33512,2012,3
33512,2013,3
33512,2014,3
33512,2015,3
33512,2016,3
33512,2017,5
2103,2010,5
2103,2011,3
2103,2012,5
2103,2013,2
2103,2014,3
2103,2015,3
2103,2016,3
2103,2017,4
23761,2011,3
23761,2012,3
23761,2013,3
23761,2014,3
23761,2015,3
23761,2016,3
8799,2010,4
8637,2010,3
8637,2011,3
8637,2012,3
8637,2013,4
8637,2014,3
8637,2015,3
8637,2016,3
8637,2017,3
44798,2010,3
44798,2011,1
44798,2012,4
1809,2010,3
1809,2011,3
1809,2012,3
1809,2013,3
1809,2014,4
1809,2015,4
9550,2010,5
9550,2011,3
9550,2012,3
9550,2013,3
9550,2014,3
9550,2015,3
9550,2016,3
9550,2017,4
11902,2011,3
7139,2011,5
7139,2012,3
7139,2013,4
7139,2014,3
7139,2015,3
7139,2016,4
7139,2017,4
34489,2011,3
34489,2012,4
12756,2012,5
12756,2013,5
12756,2014,5
12756,2015,3
5391,2010,3
24297,2010,3
24297,2011,3
24297,2012,3
24297,2013,4
24297,2014,4
24297,2015,3
24297,2016,3
24297,2017,4
28006,2010,3
18207,2011,3
18207,2012,5
18207,2013,4
18207,2014,4
18207,2015,4
18207,2016,3
18207,2017,3
12454,2010,3
12454,2011,3
12454,2012,5
32292,2010,3
32292,2011,4
32292,2012,3
32292,2013,3
37289,2011,3
37289,2012,3
33727,2010,3
33727,2011,4
33727,2012,3
32950,2010,2
32950,2011,3
32950,2012,4
32950,2013,5
44754,2011,3
44754,2012,3
44754,2013,2
44754,2014,3
44754,2015,3
44754,2016,3
21981,2011,3
21981,2012,3
21981,2013,3
21981,2014,3
21981,2015,4
21981,2016,3
42708,2010,3
42708,2011,3
31665,2010,5
31665,2011,3
31665,2012,3
31665,2013,5
31665,2014,3
31665,2015,5
21638,2010,3
21638,2011,3
21638,2012,3
16770,2010,4
16474,2011,3
16474,2012,5
16474,2013,4
16474,2014,4
16474,2015,3
16474,2016,4
16474,2017,3
32423,2011,3
10557,2011,4
10557,2012,3
10557,2013,5
10557,2014,4
10557,2015,3
10557,2016,4
10557,2017,3
41636,2011,4
41636,2012,4
41636,2013,3
41636,2014,4
41636,2015,3
41636,2016,3
41636,2017,3
39910,2011,3
39910,2012,3
39910,2013,4
39910,2014,4
39910,2015,3
39910,2016,4
39910,2017,1
26954,2011,4
26954,2012,3
26954,2013,3
31670,2011,3
31670,2012,3
31670,2013,3
31670,2014,4
31670,2015,3
31504,2011,3
31504,2012,3
31504,2013,4
31504,2014,3
31504,2016,4
31504,2017,3
36806,2011,3
36806,2012,2
5745,2011,3
5745,2012,4
5745,2013,3
25909,2011,4
25909,2012,4
25909,2013,1
25909,2014,3
16945,2011,3
16945,2012,3
16945,2013,3
16945,2014,3
16945,2015,3
16945,2016,3
16945,2017,3
14504,2011,5
14504,2012,3
14504,2013,5
14504,2014,3
31019,2011,5
31019,2012,5
31019,2013,3
31019,2014,3
31019,2015,5
31019,2016,3
31019,2017,3
11149,2011,5
3125,2011,1
38467,2011,4
38467,2012,2
38467,2013,3
38467,2014,3
38467,2015,4
41719,2011,3
41719,2012,4
41719,2013,5
41719,2014,3
41719,2015,3
41719,2016,3
41719,2017,4
20208,2011,2
20208,2012,3
20208,2013,2
20208,2014,5
20208,2015,3
20208,2016,3
20208,2017,5
16417,2011,3
16417,2012,5
16417,2013,3
16417,2014,3
16417,2015,4
16417,2016,3
31221,2011,4
31221,2012,3
31221,2013,3
31221,2014,5
5901,2011,3
5901,2012,4
5901,2013,3
5901,2014,4
5901,2015,3
5901,2016,4
5901,2017,4
32460,2011,3
32460,2012,3
32460,2013,5
32460,2014,4
19646,2011,3
19646,2012,5
19646,2013,5
19646,2014,3
19646,2015,5
19646,2016,4
19646,2017,3
6129,2011,4
6129,2012,3
6129,2013,5
6129,2014,3
6129,2015,3
6129,2016,4
6129,2017,3
23565,2011,4
23565,2012,1
30196,2011,4
30196,2012,3
22283,2011,3
22283,2012,3
25455,2011,3
25455,2012,2
592,2011,3
592,2012,4
592,2013,3
592,2014,3
1860,2011,3
35851,2011,3
35851,2012,3
35851,2013,3
35851,2014,4
35851,2015,3
35851,2016,4
35851,2017,4
14823,2011,2
14823,2012,5
14823,2013,4
14823,2014,3
14823,2015,3
14823,2016,4
14823,2017,3
36481,2011,3
12243,2011,3
12243,2012,4
12243,2013,4
12243,2014,3
12243,2015,3
12243,2016,2
12243,2017,5
44091,2011,3
44091,2012,3
44091,2013,3
44091,2014,5
44091,2015,3
44091,2016,4
44091,2017,3
1474,2011,2
20634,2011,3
20634,2012,3
20634,2013,3
20634,2014,5
20634,2015,4
20634,2016,4
20634,2017,5
44674,2011,3
44674,2012,3
44674,2013,4
44674,2014,4
44674,2015,3
44674,2016,3
44674,2017,3
25621,2011,4
25621,2012,3
25621,2013,4
25621,2014,4
20789,2011,5
20789,2012,5
20789,2013,3
20789,2014,4
20789,2015,3
20789,2016,4
20789,2017,2
38587,2011,4
38587,2012,5
38587,2014,3
38587,2015,3
38587,2016,3
38587,2017,3
42103,2011,3
12449,2011,3
12449,2012,3
12449,2014,3
12449,2015,3
12449,2016,4
12449,2017,3
30563,2011,4
30563,2012,4
30563,2013,3
30563,2014,4
30563,2015,4
30563,2016,3
30563,2017,3
5532,2011,4
5532,2012,4
5532,2013,3
5532,2014,3
5532,2015,3
5532,2016,5
5532,2017,3
28411,2011,5
28411,2012,4
28411,2013,5
28411,2014,2
14626,2011,4
14626,2012,3
14626,2013,4
14626,2014,3
17942,2011,3
19929,2011,3
19929,2012,4
19929,2013,4
18592,2011,3
15331,2011,3
15331,2012,3
15331,2013,5
15331,2014,4
15331,2015,3
15331,2016,4
15331,2017,5
3545,2011,4
3545,2012,5
3545,2013,3
3545,2014,4
3545,2015,3
40515,2011,3
40515,2012,4
40515,2013,3
40515,2014,5
40515,2015,4
40515,2016,3
40515,2017,3
17869,2011,3
17869,2012,5
17869,2013,4
17869,2014,3
17869,2015,3
17869,2016,3
17869,2017,5
41176,2011,3
41176,2012,3
10868,2011,3
33936,2011,5
33936,2012,3
33936,2013,4
33936,2014,3
33936,2015,3
10821,2011,4
10821,2012,3
10821,2013,4
10821,2014,5
10821,2015,3
10821,2016,4
15899,2011,4
15899,2012,3
15899,2013,3
2493,2011,4
15291,2011,5
15291,2012,3
15291,2013,3
15291,2014,4
15291,2015,3
15291,2016,3
15291,2017,3
19534,2011,3
19534,2012,3
19534,2013,4
19534,2014,4
19534,2015,5
34353,2011,3
34353,2012,3
3112,2011,4
33777,2011,4
33777,2012,3
33777,2013,3
33777,2014,3
33777,2015,5
33777,2016,2
33777,2017,3
28775,2011,3
28775,2012,5
32208,2011,3
32208,2012,4
32208,2013,3
32208,2014,4
32208,2015,3
32208,2016,3
32208,2017,3
13591,2011,3
13591,2012,4
13591,2013,3
13591,2014,5
13591,2015,3
2283,2011,4
2283,2012,5
2283,2013,3
2283,2014,3
2283,2016,5
8288,2011,3
8288,2012,3
8288,2013,3
8288,2014,3
8288,2015,4
8288,2016,3
15714,2011,4
15714,2012,3
3483,2011,3
3483,2012,4
42351,2011,3
42351,2012,3
42351,2013,3
42351,2014,3
42351,2015,3
42351,2016,3
42351,2017,4
37375,2011,4
37375,2012,5
37375,2013,2
16285,2011,5
16285,2012,3
16285,2013,5
16285,2014,4
16285,2015,3
16285,2016,2
16285,2017,3
6231,2011,5
6231,2012,3
6231,2013,3
6231,2014,5
6231,2015,4
6231,2016,4
6231,2017,3
28365,2011,4
28365,2012,3
28365,2013,3
22062,2011,3
22062,2012,3
22062,2013,3
22062,2014,3
22062,2015,3
22062,2016,3
22062,2017,4
34703,2011,3
34703,2012,3
34703,2013,4
34703,2014,3
34703,2015,4
34703,2016,3
34703,2017,5
30445,2011,4
30445,2012,3
30445,2013,4
35785,2011,3
35785,2012,5
35785,2013,3
35785,2014,3
35785,2015,3
35785,2016,5
35785,2017,3
536,2011,4
536,2012,3
536,2014,4
24033,2011,4
24033,2012,3
24033,2013,3
15402,2011,3
15402,2012,4
15402,2013,4
15402,2014,3
15402,2015,3
15402,2016,5
15402,2017,4
37091,2011,3
37091,2012,3
37091,2013,2
37091,2014,4
37091,2015,3
39206,2011,3
2235,2011,3
2235,2012,3
2235,2013,3
2235,2014,4
2235,2015,4
2235,2016,3
2235,2017,3
21720,2011,3
21720,2012,3
21720,2013,5
21720,2014,3
21720,2015,3
6414,2011,3
6414,2012,4
6414,2013,3
6414,2014,3
6414,2015,3
28098,2011,3
28098,2012,3
25275,2011,4
25275,2012,5
25275,2013,3
25275,2014,3
41220,2011,4
41220,2012,3
41220,2013,4
41220,2014,3
41220,2015,4
41220,2016,3
41220,2017,4
40833,2011,4
2674,2011,3
2674,2012,3
2674,2013,3
2674,2014,3
2674,2015,3
2674,2016,3
2674,2017,4
42831,2011,2
2630,2011,3
2630,2012,3
2630,2013,3
41813,2011,3
22594,2011,3
22594,2012,3
31109,2011,3
31109,2012,5
31109,2013,5
31109,2014,5
31109,2015,4
31109,2016,4
31109,2017,4
5320,2011,3
5320,2012,5
5320,2013,4
5320,2014,5
5320,2015,3
5320,2016,3
5320,2017,4
13178,2011,3
13178,2012,3
7063,2011,3
7063,2012,3
7063,2013,3
7063,2014,3
7063,2015,3
7063,2016,3
7063,2017,4
16382,2011,3
16382,2012,3
16382,2013,3
16382,2014,3
38390,2011,4
38390,2012,3
119,2011,2
119,2012,3
44704,2011,5
44704,2012,3
44704,2013,3
44704,2014,3
44704,2015,3
6617,2012,3
6617,2013,5
6617,2014,3
6617,2015,3
6617,2016,3
6617,2017,3
19631,2011,3
19631,2012,3
19631,2013,3
19631,2014,4
19631,2015,3
19631,2016,4
11906,2011,3
2540,2011,3
17148,2011,3
17148,2012,3
17148,2013,3
17148,2014,3
17148,2015,4
17148,2016,3
17148,2017,4
17967,2011,3
17967,2012,3
17967,2013,4
17967,2014,3
17967,2016,5
17967,2017,3
31064,2011,3
31064,2012,3
31064,2013,3
31064,2014,3
31064,2015,3
31064,2016,4
31064,2017,3
14755,2011,2
14755,2012,3
14755,2013,3
14755,2014,3
14755,2015,3
14755,2016,2
14755,2017,3
29774,2011,3
29774,2012,4
29774,2013,3
29774,2014,3
29774,2015,4
29774,2016,3
29774,2017,4
5563,2011,3
5563,2012,3
5563,2013,3
5563,2014,3
29730,2011,4
29730,2012,4
29730,2013,3
29730,2014,3
29730,2015,3
29730,2016,4
29805,2011,3
29805,2012,5
29805,2013,3
29805,2014,3
29805,2015,3
29805,2016,2
29805,2017,4
19280,2011,4
19280,2012,3
19280,2013,4
19280,2014,3
19280,2015,3
19280,2016,3
19280,2017,3
8396,2011,3
32787,2011,3
32787,2012,4
32787,2013,4
32787,2014,5
32787,2015,5
32787,2016,3
32787,2017,4
20598,2011,1
20598,2012,3
20598,2013,5
20598,2014,3
20598,2015,4
20598,2016,3
8969,2011,3
8969,2012,3
8969,2013,2
8969,2014,3
8969,2015,3
8969,2016,3
5494,2012,3
5494,2013,5
5494,2014,4
5494,2015,3
5494,2016,3
5494,2017,3
14564,2011,3
14564,2012,4
14564,2013,4
14564,2014,3
14564,2015,4
14564,2016,4
14564,2017,3
35677,2011,3
35677,2012,3
35677,2013,4
35677,2014,4
35677,2015,3
35677,2016,4
10558,2011,3
10558,2012,3
10558,2013,3
10558,2014,3
10558,2015,5
10558,2016,3
10558,2017,3
8459,2011,3
38387,2011,3
38387,2012,5
38387,2013,3
38387,2014,4
38387,2015,4
38387,2016,3
38387,2017,3
38160,2011,3
38160,2012,4
23,2011,4
23,2012,3
23,2013,4
5942,2011,3
5942,2012,3
5942,2013,4
5942,2014,4
5942,2015,5
4548,2012,3
1804,2012,3
1804,2013,4
1804,2014,3
1804,2015,4
1804,2016,5
1804,2017,3
3938,2012,4
3938,2013,5
37607,2012,4
37607,2013,5
37607,2014,5
37607,2015,4
37607,2016,3
37607,2017,3
33529,2012,3
33529,2013,3
33529,2014,3
33529,2015,3
33529,2016,4
33529,2017,3
2528,2012,4
2528,2013,4
2528,2014,3
2528,2015,3
2528,2016,4
2528,2017,3
22720,2012,3
22720,2013,3
22720,2014,3
22720,2015,3
22720,2016,3
22720,2017,3
26964,2011,4
26964,2012,5
33491,2011,3
33491,2012,3
33491,2013,3
33491,2014,4
33491,2015,3
33491,2016,3
33491,2017,3
18400,2012,3
18400,2013,3
18400,2014,4
18400,2015,5
18400,2016,5
18400,2017,4
8602,2012,3
8602,2013,4
8602,2014,4
8602,2015,5
8602,2016,3
8602,2017,3
42878,2012,3
42878,2013,3
42878,2014,4
42878,2015,3
42878,2016,3
42878,2017,3
15123,2012,3
15123,2013,3
15123,2014,3
15123,2015,4
15123,2016,3
15123,2017,4
19176,2011,3
19176,2012,4
19176,2013,3
19176,2014,3
19176,2015,5
19176,2016,3
31429,2011,3
31429,2012,5
31429,2013,3
31429,2014,3
31429,2015,3
31429,2016,5
34557,2011,4
34557,2012,3
34557,2013,4
34557,2014,3
34557,2015,4
34557,2016,3
34557,2017,2
19470,2012,5
41455,2012,3
41455,2013,4
41455,2014,4
41455,2015,5
41455,2016,3
41455,2017,3
22616,2011,3
22616,2012,3
22616,2013,5
22616,2014,3
22616,2015,4
22616,2016,2
22616,2017,2
39612,2012,4
39612,2013,4
39612,2014,3
39612,2015,4
24943,2012,3
24943,2013,3
24943,2014,3
24943,2015,4
24943,2016,4
24943,2017,3
17437,2011,5
17437,2012,3
17437,2013,3
17437,2014,5
17437,2015,3
17437,2016,3
9724,2011,3
9724,2012,3
9724,2013,2
23931,2011,4
23931,2012,4
23931,2013,4
23931,2014,3
23931,2015,3
23931,2016,4
23931,2017,5
27260,2011,4
27260,2012,5
27260,2013,4
27260,2014,3
27260,2015,3
27260,2016,3
27261,2011,5
24053,2011,4
8658,2011,5
8658,2012,3
8658,2013,5
8658,2014,5
8658,2015,3
8658,2016,4
8658,2017,5
21609,2012,3
13791,2012,3
13791,2013,3
13791,2014,3
13791,2015,3
13791,2016,3
13791,2017,5
44314,2011,3
44314,2012,3
44314,2013,4
44314,2014,3
36279,2012,3
36279,2013,3
36279,2014,3
36279,2015,4
36279,2016,3
36279,2017,3
33234,2012,4
33234,2013,5
33234,2014,5
33234,2015,5
33234,2016,4
33234,2017,4
6544,2012,3
6544,2013,3
6544,2014,3
6544,2015,4
6544,2016,4
6544,2017,3
11818,2012,4
11818,2013,4
11818,2014,3
11818,2015,4
39526,2012,5
39526,2013,3
39526,2014,3
39526,2015,3
39526,2016,4
39526,2017,3
26739,2012,3
22608,2012,3
31243,2012,3
31243,2013,3
31243,2014,3
31243,2015,3
31243,2016,3
31243,2017,4
4996,2012,3
4996,2014,4
4996,2015,3
4996,2016,5
4996,2017,3
18770,2012,5
18770,2013,5
18770,2014,3
18770,2015,4
18770,2016,3
18770,2017,3
8192,2012,3
8192,2013,4
8192,2014,3
8192,2015,3
8192,2016,3
8192,2017,5
14882,2012,3
14882,2013,3
14882,2014,1
14882,2015,3
39461,2012,3
39461,2013,3
39461,2014,3
36129,2012,3
36129,2013,3
36129,2014,3
22827,2012,3
22827,2013,5
22827,2014,2
22827,2015,4
787,2012,3
39028,2012,3
5079,2012,3
5079,2013,3
5079,2014,3
5079,2015,3
5079,2016,3
5079,2017,5
115,2012,3
115,2013,4
115,2014,4
115,2015,3
115,2016,5
115,2017,3
3510,2012,3
3510,2013,4
3510,2014,3
3510,2015,3
3510,2016,3
15960,2012,3
15960,2013,3
15960,2014,5
15960,2015,3
15960,2016,3
15960,2017,4
43067,2012,3
43067,2013,3
42580,2012,3
42580,2013,3
42580,2014,3
42580,2015,3
42580,2016,3
42580,2017,3
30467,2012,3
30467,2013,4
30467,2014,3
30467,2015,4
30467,2016,3
30467,2017,4
9121,2012,3
9121,2013,3
9121,2014,3
19860,2012,3
19132,2012,3
19132,2013,3
19132,2014,3
19132,2015,3
19132,2016,3
19132,2017,5
39389,2012,5
39389,2013,4
36391,2012,3
36391,2013,3
24914,2012,3
24914,2013,3
40012,2012,5
40012,2013,3
40012,2014,3
40012,2015,3
34789,2012,3
34789,2013,3
34789,2014,3
34789,2015,3
34789,2016,4
34789,2017,3
39880,2012,3
39880,2013,3
39880,2014,4
39880,2015,3
39880,2016,4
39880,2017,5
35847,2012,3
35847,2013,3
22094,2012,3
22094,2013,4
22094,2014,3
22094,2015,5
22094,2016,3
22094,2017,3
15768,2012,2
25150,2012,3
25150,2013,4
25150,2014,3
25150,2015,3
25150,2016,3
25150,2017,3
31553,2012,1
31553,2013,3
31553,2014,3
31553,2015,4
31553,2016,4
31553,2017,3
10783,2012,2
6495,2012,3
6495,2013,5
6495,2014,3
6495,2015,4
5934,2012,3
5934,2013,5
5934,2014,3
5934,2015,3
5934,2016,3
20617,2012,3
20617,2013,3
20617,2014,3
20617,2015,3
20617,2016,3
20617,2017,4
36579,2012,3
37622,2012,5
37622,2013,3
27343,2012,5
27343,2013,3
27343,2014,4
27343,2015,3
40048,2012,4
40048,2013,4
40048,2014,4
40048,2015,4
40048,2016,5
40048,2017,5
10101,2012,3
10101,2013,3
5692,2012,3
16355,2012,3
16355,2013,5
16355,2014,4
16355,2015,4
16355,2016,4
2788,2012,3
2788,2013,5
2788,2014,4
2788,2015,3
2788,2016,5
2788,2017,3
16637,2012,3
16637,2013,5
9813,2012,3
40559,2012,3
10248,2012,3
10248,2013,3
10248,2014,3
10248,2015,4
20347,2012,3
20347,2013,3
20347,2014,3
20347,2015,3
20347,2016,4
20347,2017,3
12304,2012,4
12304,2013,3
11733,2012,5
11733,2013,3
11733,2014,3
11733,2015,4
31845,2012,3
31845,2013,3
31845,2014,4
31845,2015,3
31845,2016,4
31845,2017,3
35913,2012,3
35913,2013,5
35913,2014,2
35913,2015,3
21094,2012,3
21094,2013,1
21094,2014,3
21094,2015,3
21094,2016,4
21094,2017,2
33464,2012,3
33464,2013,3
33464,2014,3
33464,2015,3
14948,2012,3
14948,2013,3
14948,2014,5
14948,2015,4
14948,2016,3
14948,2017,4
3042,2012,3
3042,2013,3
3042,2014,3
3042,2015,2
3042,2016,2
3042,2017,4
31278,2012,5
31278,2013,3
31278,2014,3
31278,2015,4
31278,2016,3
31278,2017,3
3814,2012,3
3814,2013,4
39919,2012,4
16838,2012,3
16838,2013,4
16838,2014,3
16838,2015,4
16838,2016,5
16838,2017,4
10692,2012,2
5380,2012,3
5380,2013,3
22839,2012,3
22839,2013,5
22839,2014,4
22839,2015,3
22839,2016,4
904,2012,3
904,2013,3
904,2014,3
904,2015,3
9781,2012,4
9781,2013,3
9781,2014,5
9781,2015,4
9,2012,4
9,2013,3
9,2014,4
9,2015,5
9,2016,3
9,2017,4
14373,2012,3
14373,2013,3
14373,2014,3
14373,2015,3
14373,2016,3
14373,2017,5
14427,2013,3
14427,2014,3
14427,2015,4
14427,2016,4
14427,2017,3
333,2012,1
24972,2012,3
24972,2013,4
24972,2014,3
24972,2015,3
24972,2016,4
24972,2017,3
32731,2012,4
32731,2013,4
32731,2014,5
32731,2015,3
6703,2012,5
6703,2013,4
6703,2014,1
6703,2015,3
6703,2016,4
42595,2012,3
42595,2013,5
42595,2014,3
42595,2015,3
42595,2016,3
42595,2017,5
1912,2012,3
1912,2013,3
21558,2012,3
21558,2013,3
23123,2012,3
23123,2013,3
23123,2014,4
23123,2015,3
23123,2016,5
23123,2017,5
44410,2012,3
44410,2013,3
44410,2014,3
15604,2012,3
15604,2013,3
15604,2014,4
28731,2012,3
28731,2013,3
23560,2012,1
10935,2012,3
10935,2013,3
10935,2014,3
10935,2015,4
10935,2016,3
10935,2017,4
32661,2012,3
32661,2013,3
32661,2014,4
32661,2015,3
32661,2016,4
32661,2017,3
16343,2012,3
16343,2013,4
16343,2014,3
16343,2015,5
16343,2016,3
16343,2017,5
43849,2012,3
43849,2013,3
43849,2014,3
43849,2015,4
43849,2016,3
43849,2017,3
42168,2012,2
42168,2013,3
11491,2012,3
11491,2013,4
11491,2014,5
11491,2015,4
11491,2016,3
11491,2017,5
3905,2012,2
3905,2013,3
6209,2012,3
6209,2013,3
6209,2014,2
6209,2015,3
6209,2016,3
6209,2017,3
3419,2012,3
3419,2013,3
3419,2014,4
37684,2012,3
37684,2013,3
37684,2014,3
37684,2015,3
37684,2016,4
37684,2017,3
1002,2012,3
1002,2013,3
1002,2014,5
1002,2015,3
1002,2016,3
1002,2017,3
37731,2012,3
37731,2013,4
37731,2014,3
37731,2015,3
10571,2012,3
10571,2013,4
10571,2014,4
10571,2015,3
26494,2012,5
12005,2012,3
12005,2013,3
33606,2012,3
33606,2013,3
33606,2014,5
33606,2015,3
33606,2016,3
33606,2017,3
6396,2012,3
6396,2013,4
6396,2014,3
6396,2015,3
6396,2016,2
6396,2017,5
22485,2012,3
17579,2012,3
17579,2013,4
17579,2014,3
17579,2015,4
15126,2012,3
15126,2013,3
15126,2014,3
15126,2015,4
15126,2016,3
15126,2017,3
20416,2012,3
20416,2013,2
20416,2014,3
20416,2015,5
15904,2012,5
15904,2013,4
15904,2014,4
15410,2012,3
15410,2013,2
15410,2014,3
15410,2015,3
15410,2016,3
15217,2012,3
38612,2012,4
38612,2013,3
38612,2014,3
38612,2015,4
38612,2016,3
38612,2017,3
10105,2012,4
10105,2013,4
10105,2014,4
10105,2015,3
10105,2016,5
10105,2017,3
41999,2012,3
41999,2013,4
41999,2014,4
41999,2015,3
24371,2012,3
7218,2012,3
7218,2013,3
7218,2014,3
7218,2015,5
3150,2012,3
3150,2013,3
3150,2014,3
3150,2015,4
3150,2016,3
3150,2017,4
25820,2012,4
12125,2012,3
12125,2013,3
12125,2014,3
12125,2015,3
12125,2016,4
12125,2017,3
21916,2012,3
21916,2013,3
21916,2014,4
21916,2015,3
21916,2016,4
17852,2012,3
17852,2013,3
17852,2014,4
17852,2015,3
17852,2016,5
17852,2017,4
27419,2012,4
27419,2013,4
27419,2014,3
27419,2015,4
27419,2016,3
27419,2017,4
24938,2012,3
24938,2013,5
24938,2014,4
24938,2015,3
41864,2012,3
41864,2013,3
2389,2012,4
2389,2013,5
2389,2014,3
2389,2015,3
2389,2016,4
2389,2017,3
44417,2012,3
27922,2012,3
27922,2013,3
11268,2012,3
11268,2013,5
11268,2014,4
11268,2015,5
12938,2012,5
12938,2013,4
12938,2014,3
12938,2015,4
12938,2016,3
12938,2017,3
18524,2012,3
18524,2013,1
18524,2014,1
18524,2015,4
18524,2016,2
18524,2017,4
34632,2012,3
34632,2013,4
34632,2014,3
23284,2012,4
23284,2013,3
23284,2014,3
23284,2015,3
23284,2016,3
23284,2017,3
32004,2012,5
32004,2013,3
32004,2014,5
32004,2015,3
32004,2016,4
32004,2017,3
7033,2012,3
7033,2013,3
26292,2012,3
26606,2012,3
26606,2013,3
26606,2014,3
26606,2015,3
26606,2016,4
26606,2017,5
16858,2013,3
16858,2014,4
18609,2012,4
18609,2013,3
18609,2014,4
18609,2015,3
9126,2012,3
9126,2013,3
9126,2014,4
9126,2015,3
9126,2016,4
27853,2013,3
27853,2014,3
27853,2015,4
13275,2013,3
13275,2014,3
40773,2012,3
40773,2013,3
40773,2014,3
40773,2015,4
20377,2012,3
20377,2013,3
20377,2014,3
20377,2015,5
20377,2016,5
20377,2017,5
17865,2012,3
28412,2012,4
28412,2013,3
28412,2014,4
28412,2015,4
28412,2016,5
28412,2017,5
25553,2013,4
25553,2014,3
25553,2015,5
11082,2012,5
28153,2012,3
28153,2013,3
28153,2014,3
28153,2015,3
28153,2016,3
16974,2012,5
16974,2013,4
2019,2013,3
2019,2014,3
34422,2012,3
34422,2013,3
34422,2014,3
34422,2015,3
20599,2012,4
20599,2013,4
20599,2014,5
39229,2012,4
39229,2013,4
39229,2014,3
39229,2015,3
39229,2016,5
39229,2017,3
25649,2012,3
25649,2013,3
25649,2014,3
25649,2015,5
39665,2013,3
39665,2014,4
39665,2015,4
39665,2016,4
39665,2017,3
38886,2013,3
38886,2014,2
38886,2015,3
1741,2012,5
1741,2013,5
1741,2014,3
1741,2015,3
9910,2012,3
9910,2013,3
9910,2014,4
9910,2015,5
9910,2016,3
9910,2017,4
18479,2013,3
18479,2014,3
18479,2015,3
36844,2013,3
36844,2014,3
36844,2015,5
34037,2012,3
34037,2013,3
34037,2014,4
34037,2015,3
34037,2016,3
34037,2017,5
38141,2012,4
44644,2012,3
44644,2013,4
44644,2014,4
44644,2015,4
44644,2016,3
44644,2017,3
38554,2013,4
12164,2012,2
12164,2013,3
12164,2014,3
12164,2015,3
12164,2016,3
12164,2017,3
32681,2012,3
32681,2013,4
32681,2014,3
32681,2015,3
32681,2016,3
32681,2017,3
40082,2012,4
40082,2013,3
40082,2014,3
40082,2015,3
40082,2016,3
40082,2017,3
43354,2013,3
43354,2014,3
43354,2015,3
43354,2016,3
43354,2017,4
20466,2012,3
20466,2013,3
20466,2014,4
20466,2015,3
20466,2016,3
20466,2017,4
34323,2012,3
34323,2013,3
34323,2014,3
10386,2012,4
10386,2013,3
10386,2014,4
2488,2012,3
2488,2013,3
2488,2014,3
2488,2015,5
2488,2016,4
2488,2017,3
13305,2012,3
13305,2013,3
36739,2013,3
36739,2014,3
36739,2015,3
36739,2016,3
36739,2017,3
14064,2012,3
14064,2013,3
13361,2012,3
13361,2013,5
13361,2014,5
13361,2015,3
13361,2016,4
40481,2012,3
40481,2013,3
40481,2014,3
40481,2015,2
17687,2013,3
17687,2014,3
17687,2015,4
17687,2016,4
17687,2017,4
41756,2013,3
41756,2014,1
41756,2015,3
41756,2016,4
18342,2013,3
18342,2014,3
18342,2015,5
18342,2016,3
18342,2017,3
11426,2013,4
11426,2014,4
28980,2013,3
12221,2013,5
29504,2013,3
29504,2014,3
29504,2015,3
29504,2016,3
29504,2017,3
4911,2013,3
4911,2014,3
4911,2015,3
4911,2016,5
4911,2017,3
39378,2013,3
39378,2014,4
39378,2015,3
39378,2016,3
39378,2017,5
21663,2013,3
21663,2014,4
21663,2015,3
21663,2016,3
21663,2017,3
29714,2013,4
29714,2014,3
41797,2013,3
41797,2014,3
41797,2015,4
18757,2013,3
18757,2014,3
6749,2013,5
6749,2014,3
6749,2015,4
6749,2016,4
6749,2017,4
39221,2013,3
41976,2013,5
41976,2014,3
41976,2015,3
41976,2016,4
41976,2017,3
36513,2014,3
36513,2015,3
36513,2016,3
